hhidpn_key,wave,year,children_has_group_raw,children_inperson_raw,children_inperson_freqscore,children_phone_raw,children_phone_freqscore,children_written_email_raw,children_written_email_freqscore,other_relatives_has_group_raw,other_relatives_inperson_raw,other_relatives_inperson_freqscore,other_relatives_phone_raw,other_relatives_phone_freqscore,other_relatives_written_email_raw,other_relatives_written_email_freqscore,friends_has_group_raw,friends_inperson_raw,friends_inperson_freqscore,friends_phone_raw,friends_phone_freqscore,friends_written_email_raw,friends_written_email_freqscore
12280030,8,2006,,,,,,,,,,,,,,,,,,,,,
12285010,8,2006,,,,,,,,,,,,,,,,,,,,,
12292010,8,2006,1.0,2.0,4.0,1.0,5.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0
12292020,8,2006,1.0,2.0,4.0,3.0,3.0,,,1.0,,,,,,,1.0,1.0,5.0,6.0,0.0,6.0,0.0
12302010,8,2006,5.0,,,,,,,1.0,,,,,,,1.0,2.0,4.0,2.0,4.0,2.0,4.0
12310010,8,2006,1.0,5.0,1.0,4.0,2.0,6.0,0.0,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,5.0,1.0,4.0,2.0,6.0,0.0
12310011,8,2006,5.0,,,,,,,1.0,3.0,3.0,1.0,5.0,6.0,0.0,5.0,,0.0,,0.0,,0.0
12315010,8,2006,1.0,3.0,3.0,3.0,3.0,5.0,1.0,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,1.0,5.0,4.0,2.0,6.0,0.0
12315040,8,2006,1.0,4.0,2.0,3.0,3.0,6.0,0.0,1.0,4.0,2.0,3.0,3.0,6.0,0.0,1.0,4.0,2.0,3.0,3.0,6.0,0.0
12318010,8,2006,,,,,,,,,,,,,,,,,,,,,
12319010,8,2006,1.0,3.0,3.0,1.0,5.0,3.0,3.0,1.0,6.0,0.0,6.0,0.0,5.0,1.0,1.0,2.0,4.0,1.0,5.0,1.0,5.0
12344010,8,2006,,,,,,,,,,,,,,,,,,,,,
12344020,8,2006,,,,,,,,,,,,,,,,,,,,,
12393020,8,2006,1.0,2.0,4.0,1.0,5.0,,,1.0,6.0,0.0,4.0,2.0,,,1.0,3.0,3.0,2.0,4.0,,
12393030,8,2006,1.0,4.0,2.0,4.0,2.0,6.0,0.0,1.0,4.0,2.0,4.0,2.0,6.0,0.0,1.0,,,,,,
12394010,8,2006,,,,,,,,,,,,,,,,,,,,,
12401040,8,2006,,,,,,,,,,,,,,,,,,,,,
12417010,8,2006,,,,,,,,,,,,,,,,,,,,,
12418020,8,2006,5.0,,,,,,,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,3.0,3.0,2.0,4.0,6.0,0.0
12418030,8,2006,1.0,3.0,3.0,2.0,4.0,5.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,2.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0
12443010,8,2006,1.0,2.0,4.0,2.0,4.0,2.0,4.0,1.0,6.0,0.0,4.0,2.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
12443040,8,2006,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,5.0,2.0,4.0
12445010,8,2006,1.0,4.0,2.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,1.0,5.0,,,1.0,5.0,1.0,1.0,5.0,,
12455010,8,2006,,,,,,,,,,,,,,,,,,,,,
12458020,8,2006,1.0,1.0,5.0,1.0,5.0,,,1.0,5.0,1.0,3.0,3.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
12474040,8,2006,,,,,,,,,,,,,,,,,,,,,
12479010,8,2006,,,,,,,,,,,,,,,,,,,,,
12481010,8,2006,,,,,,,,,,,,,,,,,,,,,
12481011,8,2006,,,,,,,,,,,,,,,,,,,,,
12484010,8,2006,1.0,2.0,4.0,1.0,5.0,,,1.0,2.0,4.0,1.0,5.0,,,1.0,3.0,3.0,2.0,4.0,,
12484020,8,2006,1.0,2.0,4.0,1.0,5.0,3.0,3.0,1.0,6.0,0.0,3.0,3.0,6.0,0.0,1.0,4.0,2.0,3.0,3.0,5.0,1.0
12494010,8,2006,1.0,5.0,1.0,4.0,2.0,3.0,3.0,1.0,6.0,0.0,6.0,0.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0
12494040,8,2006,5.0,,,,,,,1.0,3.0,3.0,1.0,5.0,1.0,5.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0
12507010,8,2006,5.0,,,,,,,1.0,6.0,0.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,,
12510010,8,2006,,,,,,,,,,,,,,,,,,,,,
12510020,8,2006,,,,,,,,,,,,,,,,,,,,,
12512010,8,2006,,,,,,,,,,,,,,,,,,,,,
12512020,8,2006,,,,,,,,,,,,,,,,,,,,,
12513010,8,2006,,,,,,,,,,,,,,,,,,,,,
12513020,8,2006,,,,,,,,,,,,,,,,,,,,,
12514010,8,2006,,,,,,,,,,,,,,,,,,,,,
12514040,8,2006,,,,,,,,,,,,,,,,,,,,,
12516010,8,2006,,,,,,,,,,,,,,,,,,,,,
12516040,8,2006,,,,,,,,,,,,,,,,,,,,,
12520040,8,2006,,,,,,,,,,,,,,,,,,,,,
12529020,8,2006,,,,,,,,,,,,,,,,,,,,,
12543010,8,2006,5.0,,,,,,,1.0,4.0,2.0,3.0,3.0,1.0,5.0,1.0,2.0,4.0,3.0,3.0,1.0,5.0
12549010,8,2006,,,,,,,,,,,,,,,,,,,,,
12549011,8,2006,,,,,,,,,,,,,,,,,,,,,
12549040,8,2006,,,,,,,,,,,,,,,,,,,,,
12562010,8,2006,,,,,,,,,,,,,,,,,,,,,
12562011,8,2006,,,,,,,,,,,,,,,,,,,,,
12571020,8,2006,,,,,,,,,,,,,,,,,,,,,
12573010,8,2006,,,,,,,,,,,,,,,,,,,,,
12573011,8,2006,,,,,,,,,,,,,,,,,,,,,
12574020,8,2006,1.0,1.0,5.0,1.0,5.0,3.0,3.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
12586010,8,2006,,5.0,1.0,3.0,3.0,3.0,3.0,1.0,6.0,0.0,3.0,3.0,5.0,1.0,1.0,6.0,0.0,3.0,3.0,5.0,1.0
12586020,8,2006,1.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,4.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0
12588010,8,2006,1.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,5.0,1.0,3.0,3.0,3.0,3.0,5.0,,0.0,,0.0,,0.0
12588020,8,2006,1.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,6.0,0.0,5.0,1.0,4.0,2.0,5.0,,0.0,,0.0,,0.0
12596010,8,2006,,,,,,,,,,,,,,,,,,,,,
12596040,8,2006,,,,,,,,,,,,,,,,,,,,,
12605010,8,2006,,2.0,4.0,1.0,5.0,,,5.0,,0.0,,0.0,,0.0,1.0,1.0,5.0,1.0,5.0,,
12605040,8,2006,1.0,5.0,1.0,1.0,5.0,6.0,0.0,1.0,6.0,0.0,1.0,5.0,6.0,0.0,5.0,,0.0,,0.0,,0.0
12605041,8,2006,,5.0,1.0,1.0,5.0,6.0,0.0,1.0,6.0,0.0,1.0,5.0,6.0,0.0,5.0,,0.0,,0.0,,0.0
12611010,8,2006,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,3.0,3.0,6.0,0.0,6.0,0.0
12611020,8,2006,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,5.0,1.0,5.0,1.0,6.0,0.0
12629010,8,2006,1.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,,0.0,,0.0,,0.0
12629011,8,2006,,,,,,,,,,,,,,,,,,,,,
12629040,8,2006,,,,,,,,,,,,,,,,,,,,,
12648040,8,2006,5.0,,,,,,,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
12653010,8,2006,1.0,4.0,2.0,1.0,5.0,2.0,4.0,1.0,6.0,0.0,3.0,3.0,,,1.0,,,,,,
12653040,8,2006,1.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,4.0,2.0,3.0,3.0,6.0,0.0,1.0,5.0,1.0,4.0,2.0,5.0,1.0
12666010,8,2006,,,,,,,,,,,,,,,,,,,,,
12667010,8,2006,1.0,1.0,5.0,1.0,5.0,4.0,2.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0
12671010,8,2006,,,,,,,,,,,,,,,,,,,,,
12682010,8,2006,,,,,,,,,,,,,,,,,,,,,
12695020,8,2006,1.0,2.0,4.0,2.0,4.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0,1.0,2.0,4.0,3.0,3.0,6.0,0.0
12695030,8,2006,1.0,1.0,5.0,1.0,5.0,3.0,3.0,1.0,5.0,1.0,3.0,3.0,6.0,0.0,1.0,3.0,3.0,2.0,4.0,5.0,1.0
12709020,8,2006,1.0,6.0,0.0,1.0,5.0,3.0,3.0,1.0,6.0,0.0,1.0,5.0,3.0,3.0,1.0,6.0,0.0,1.0,5.0,3.0,3.0
12715020,8,2006,,,,,,,,,,,,,,,,,,,,,
12715030,8,2006,,,,,,,,,,,,,,,,,,,,,
12738010,8,2006,,,,,,,,,,,,,,,,,,,,,
12738020,8,2006,,,,,,,,,,,,,,,,,,,,,
12744010,8,2006,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,6.0,0.0,5.0,1.0,6.0,0.0,1.0,4.0,2.0,4.0,2.0,6.0,0.0
12744011,8,2006,1.0,4.0,2.0,4.0,2.0,6.0,0.0,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,4.0,2.0,4.0,2.0,6.0,0.0
12745010,8,2006,1.0,2.0,4.0,4.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0,1.0,2.0,4.0,6.0,0.0,6.0,0.0
12745020,8,2006,1.0,2.0,4.0,3.0,3.0,4.0,2.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,5.0,1.0,4.0,2.0,5.0,1.0
12756010,8,2006,,,,,,,,,,,,,,,,,,,,,
12756011,8,2006,,,,,,,,,,,,,,,,,,,,,
12761040,8,2006,,,,,,,,,,,,,,,,,,,,,
12762010,8,2006,,,,,,,,,,,,,,,,,,,,,
12762020,8,2006,,,,,,,,,,,,,,,,,,,,,
12765010,8,2006,,,,,,,,,,,,,,,,,,,,,
12786010,8,2006,,,,,,,,,,,,,,,,,,,,,
12792010,8,2006,5.0,,,,,,,1.0,3.0,3.0,1.0,5.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,5.0,1.0
12799020,8,2006,1.0,3.0,3.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0
12799030,8,2006,1.0,3.0,3.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,2.0,4.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0
12821010,8,2006,,,,,,,,,,,,,,,,,,,,,
12852030,8,2006,,,,,,,,,,,,,,,,,,,,,
12854010,8,2006,1.0,4.0,2.0,2.0,4.0,6.0,0.0,1.0,,,3.0,3.0,6.0,0.0,5.0,,0.0,,0.0,,0.0
12864020,8,2006,1.0,5.0,1.0,1.0,5.0,6.0,0.0,1.0,4.0,2.0,3.0,3.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0
12887010,8,2006,,,,,,,,,,,,,,,,,,,,,
12909020,8,2006,5.0,,,,,,,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,2.0
12920010,8,2006,5.0,,,,,,,,5.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,3.0,3.0,,
12948010,8,2006,,,,,,,,,,,,,,,,,,,,,
12964010,8,2006,,,,,,,,,,,,,,,,,,,,,
12964040,8,2006,,,,,,,,,,,,,,,,,,,,,
12967010,8,2006,,,,,,,,,,,,,,,,,,,,,
12979010,8,2006,1.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,6.0,0.0,3.0,3.0,6.0,0.0,1.0,3.0,3.0,1.0,5.0,6.0,0.0
12979020,8,2006,1.0,3.0,3.0,1.0,5.0,,,1.0,4.0,2.0,1.0,5.0,,,1.0,4.0,2.0,1.0,5.0,,
12981030,8,2006,,,,,,,,,,,,,,,,,,,,,
12987010,8,2006,,,,,,,,,,,,,,,,,,,,,
12987020,8,2006,1.0,3.0,3.0,2.0,4.0,5.0,1.0,1.0,4.0,2.0,2.0,4.0,6.0,0.0,1.0,6.0,0.0,3.0,3.0,6.0,0.0
13054040,8,2006,,,,,,,,,,,,,,,,,,,,,
13062010,8,2006,,,,,,,,,,,,,,,,,,,,,
13063010,8,2006,,,,,,,,,2.0,4.0,1.0,5.0,1.0,5.0,1.0,4.0,2.0,2.0,4.0,3.0,3.0
13137020,8,2006,1.0,5.0,1.0,3.0,3.0,3.0,3.0,1.0,6.0,0.0,3.0,3.0,6.0,0.0,1.0,2.0,4.0,3.0,3.0,6.0,0.0
13137021,8,2006,,3.0,3.0,1.0,5.0,6.0,0.0,1.0,4.0,2.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,5.0,1.0
13140010,8,2006,1.0,2.0,4.0,1.0,5.0,,,1.0,2.0,4.0,2.0,4.0,,,1.0,2.0,4.0,2.0,4.0,,
13140040,8,2006,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
13142010,8,2006,,,,,,,,,,,,,,,,,,,,,
13142020,8,2006,,,,,,,,,,,,,,,,,,,,,
13158010,8,2006,1.0,5.0,1.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0
13176020,8,2006,1.0,1.0,5.0,1.0,5.0,2.0,4.0,1.0,2.0,4.0,1.0,5.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0
13189020,8,2006,1.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,5.0,4.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,4.0
13189030,8,2006,1.0,2.0,4.0,2.0,4.0,1.0,5.0,1.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,5.0,2.0,4.0,1.0,5.0
13194010,8,2006,1.0,1.0,5.0,1.0,5.0,,,5.0,1.0,0.0,1.0,0.0,,0.0,1.0,2.0,4.0,2.0,4.0,,
13208010,8,2006,1.0,5.0,1.0,2.0,4.0,6.0,0.0,1.0,5.0,1.0,2.0,4.0,6.0,0.0,1.0,5.0,1.0,2.0,4.0,6.0,0.0
13208040,8,2006,1.0,6.0,0.0,3.0,3.0,6.0,0.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
13211010,8,2006,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,5.0,1.0,3.0,3.0,6.0,0.0
13211020,8,2006,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
13212010,8,2006,,,,,,,,,,,,,,,,,,,,,
13216010,8,2006,,,,,,,,,,,,,,,,,,,,,
13231010,8,2006,1.0,4.0,2.0,4.0,2.0,6.0,0.0,5.0,4.0,0.0,3.0,0.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
13231020,8,2006,1.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,6.0,0.0,6.0,0.0,6.0,0.0,5.0,,0.0,,0.0,,0.0
13238010,8,2006,5.0,,,,,,,1.0,,,,,,,1.0,3.0,3.0,2.0,4.0,6.0,0.0
13242010,8,2006,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0
13257010,8,2006,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,1.0,5.0,2.0,4.0,6.0,0.0
13286010,8,2006,,,,,,,,,,,,,,,,,,,,,
13286020,8,2006,,,,,,,,,,,,,,,,,,,,,
13296010,8,2006,,,,,,,,,,,,,,,,,,,,,
13305030,8,2006,,,,,,,,,,,,,,,,,,,,,
13317010,8,2006,,,,,,,,,,,,,,,,,,,,,
13317040,8,2006,,,,,,,,,,,,,,,,,,,,,
13318010,8,2006,,,,,,,,,,,,,,,,,,,,,
13318020,8,2006,,,,,,,,,,,,,,,,,,,,,
13344010,8,2006,,,,,,,,,,,,,,,,,,,,,
13344040,8,2006,,,,,,,,,,,,,,,,,,,,,
13371010,8,2006,1.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0,2.0
13371012,8,2006,1.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,5.0,1.0,5.0
13376010,8,2006,,,,,,,,,,,,,,,,,,,,,
13376020,8,2006,,,,,,,,,,,,,,,,,,,,,
13387040,8,2006,,,,,,,,,,,,,,,,,,,,,
13390020,8,2006,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,4.0,2.0,2.0,4.0,6.0,0.0,1.0,4.0,2.0,3.0,3.0,6.0,0.0
13390021,8,2006,1.0,3.0,3.0,3.0,3.0,6.0,0.0,1.0,4.0,2.0,4.0,2.0,6.0,0.0,1.0,4.0,2.0,4.0,2.0,6.0,0.0
13392020,8,2006,,,,,,,,,,,,,,,,,,,,,
13399010,8,2006,1.0,6.0,0.0,1.0,5.0,6.0,0.0,1.0,5.0,1.0,1.0,5.0,6.0,0.0,1.0,5.0,1.0,1.0,5.0,5.0,1.0
13418010,8,2006,1.0,2.0,4.0,2.0,4.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0
13433030,8,2006,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0
13465010,8,2006,,,,,,,,,,,,,,,,,,,,,
13465040,8,2006,,,,,,,,,,,,,,,,,,,,,
13518040,8,2006,,,,,,,,,,,,,,,,,,,,,
13527010,8,2006,,,,,,,,,,,,,,,,,,,,,
13527020,8,2006,,,,,,,,,,,,,,,,,,,,,
13547010,8,2006,,,,,,,,,,,,,,,,,,,,,
13547020,8,2006,,,,,,,,,,,,,,,,,,,,,
13552020,8,2006,1.0,4.0,2.0,1.0,5.0,6.0,0.0,1.0,4.0,2.0,1.0,5.0,6.0,0.0,1.0,4.0,2.0,3.0,3.0,6.0,0.0
13552030,8,2006,1.0,3.0,3.0,3.0,3.0,6.0,0.0,1.0,3.0,3.0,6.0,0.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
13560010,8,2006,,,,,,,,,,,,,,,,,,,,,
13561010,8,2006,,,,,,,,,,,,,,,,,,,,,
13561020,8,2006,,,,,,,,,,,,,,,,,,,,,
13573010,8,2006,,,,,,,,,2.0,4.0,2.0,4.0,,,1.0,2.0,4.0,1.0,5.0,,
13573020,8,2006,,,,,,,,,,,,,,,,,,,,,
13583020,8,2006,,,,,,,,,,,,,,,,,,,,,
13583030,8,2006,,,,,,,,,,,,,,,,,,,,,
13590030,8,2006,1.0,2.0,4.0,1.0,5.0,3.0,3.0,1.0,5.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,5.0,2.0,4.0
13590040,8,2006,1.0,2.0,4.0,2.0,4.0,6.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,6.0,0.0
13595011,8,2006,,,,,,,,,,,,,,,,,,,,,
13598010,8,2006,1.0,3.0,3.0,1.0,5.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
13598020,8,2006,1.0,2.0,4.0,2.0,4.0,6.0,0.0,1.0,4.0,2.0,2.0,4.0,6.0,0.0,1.0,2.0,4.0,3.0,3.0,6.0,0.0
13600010,8,2006,,,,,,,,,,,,,,,,,,,,,
13600020,8,2006,,,,,,,,,,,,,,,,,,,,,
13601040,8,2006,,,,,,,,,,,,,,,,,,,,,
13602020,8,2006,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0
13602030,8,2006,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0,1.0,3.0,3.0,2.0,4.0,6.0,0.0
13612010,8,2006,,,,,,,,,,,,,,,,,,,,,
13631010,8,2006,,,,,,,,,,,,,,,,,,,,,
13635010,8,2006,5.0,,,,,,,1.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0
13635020,8,2006,5.0,,,,,,,1.0,4.0,2.0,3.0,3.0,6.0,0.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0
13637010,8,2006,1.0,5.0,1.0,3.0,3.0,6.0,0.0,1.0,4.0,2.0,4.0,2.0,6.0,0.0,1.0,4.0,2.0,5.0,1.0,6.0,0.0
13637040,8,2006,,,,,,,,,,,,,,,,,,,,,
13656040,8,2006,1.0,1.0,5.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0
13671010,8,2006,,,,,,,,,,,,,,,,,,,,,
13671020,8,2006,,,,,,,,,,,,,,,,,,,,,
13699010,8,2006,,,,,,,,,,,,,,,,,,,,,
13699040,8,2006,,,,,,,,,,,,,,,,,,,,,
13734010,8,2006,1.0,2.0,4.0,1.0,5.0,3.0,3.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
13734020,8,2006,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
13738010,8,2006,1.0,1.0,5.0,1.0,5.0,3.0,3.0,1.0,5.0,1.0,3.0,3.0,2.0,4.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0
13738020,8,2006,1.0,3.0,3.0,3.0,3.0,6.0,0.0,1.0,3.0,3.0,4.0,2.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0
13753010,8,2006,,,,,,,,,,,,,,,,,,,,,
13753020,8,2006,,,,,,,,,,,,,,,,,,,,,
13757030,8,2006,1.0,2.0,4.0,1.0,5.0,4.0,2.0,1.0,6.0,0.0,4.0,2.0,6.0,0.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0
13772020,8,2006,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,6.0,0.0,1.0,6.0,0.0,4.0,2.0,6.0,0.0
13772030,8,2006,1.0,2.0,4.0,,,,,1.0,2.0,4.0,2.0,4.0,6.0,0.0,1.0,6.0,0.0,4.0,2.0,6.0,0.0
13784010,8,2006,,,,,,,,,,,,,,,,,,,,,
13784040,8,2006,,,,,,,,,,,,,,,,,,,,,
13802020,8,2006,,,,,,,,,,,,,,,,,,,,,
13813010,8,2006,,,,,,,,,,,,,,,,,,,,,
13814010,8,2006,,,,,,,,,,,,,,,,,,,,,
13814040,8,2006,,,,,,,,,,,,,,,,,,,,,
13815010,8,2006,,,,,,,,,,,,,,,,,,,,,
13816010,8,2006,,,,,,,,,,,,,,,,,,,,,
13816040,8,2006,,,,,,,,,,,,,,,,,,,,,
13817010,8,2006,,,,,,,,,,,,,,,,,,,,,
13817011,8,2006,,,,,,,,,,,,,,,,,,,,,
13817040,8,2006,,,,,,,,,,,,,,,,,,,,,
13817041,8,2006,,,,,,,,,,,,,,,,,,,,,
13820010,8,2006,,,,,,,,,,,,,,,,,,,,,
13820020,8,2006,,,,,,,,,,,,,,,,,,,,,
13857010,8,2006,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,4.0,2.0,6.0,0.0
13857020,8,2006,1.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,6.0,0.0
13858020,8,2006,,,,,,,,,,,,,,,,,,,,,
13858030,8,2006,1.0,2.0,4.0,1.0,5.0,3.0,3.0,1.0,4.0,2.0,2.0,4.0,5.0,1.0,1.0,2.0,4.0,1.0,5.0,5.0,1.0
13894010,8,2006,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,3.0,3.0,4.0,2.0,6.0,0.0,1.0,2.0,4.0,2.0,4.0,4.0,2.0
13897010,8,2006,,,,,,,,,,,,,,,,,,,,,
13899010,8,2006,,,,,,,,,,,,,,,,,,,,,
13899040,8,2006,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,2.0,4.0,1.0,5.0,6.0,0.0,1.0,3.0,3.0,2.0,4.0,6.0,0.0
13899041,8,2006,1.0,5.0,1.0,4.0,2.0,6.0,0.0,1.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0
13902010,8,2006,1.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,6.0,0.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0
13902020,8,2006,1.0,3.0,3.0,2.0,4.0,6.0,0.0,1.0,6.0,0.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,5.0,5.0,1.0
13912010,8,2006,,,,,,,,,,,,,,,,,,,,,
13912020,8,2006,,,,,,,,,,,,,,,,,,,,,
13915010,8,2006,,,,,,,,,,,,,,,,,,,,,
13915011,8,2006,,,,,,,,,,,,,,,,,,,,,
13916010,8,2006,1.0,5.0,1.0,1.0,5.0,2.0,4.0,1.0,5.0,1.0,4.0,2.0,4.0,2.0,,6.0,0.0,6.0,0.0,6.0,0.0
13916040,8,2006,1.0,5.0,1.0,1.0,5.0,3.0,3.0,1.0,4.0,2.0,4.0,2.0,6.0,0.0,1.0,3.0,3.0,1.0,5.0,6.0,0.0
13965010,8,2006,,,,,,,,,,,,,,,,,,,,,
13965020,8,2006,,,,,,,,,,,,,,,,,,,,,
13974010,8,2006,,,,,,,,,,,,,,,,,,,,,
14008010,8,2006,,,,,,,,,,,,,,,,,,,,,
14024020,8,2006,1.0,4.0,2.0,3.0,3.0,6.0,0.0,5.0,,0.0,,0.0,,0.0,5.0,,0.0,,0.0,,0.0
14024030,8,2006,1.0,5.0,1.0,2.0,4.0,6.0,0.0,5.0,,0.0,,0.0,,0.0,1.0,5.0,1.0,4.0,2.0,6.0,0.0
